start,end,labels
422.86165560394943,423.02529208056967,XA
449.4434921393699,449.64349227746123,OB
450.14349262268973,450.2980381839422,XA
450.86167493674526,451.06167507483667,OB
507.1071683172672,507.2617138785197,OB
517.7162665514792,517.9071757742028,OB
518.4071761194313,518.5708125960515,XA
532.9980952847355,533.2071863381947,OB
533.5980956990097,533.7526412602622,OA
534.0344596366637,534.1253687903417,XB
552.7071998021061,552.8708362787264,OA
553.3799275393227,553.5890185927818,OB
553.7799278155054,553.9617461228613,XA
554.2162917531595,554.3799282297796,XB
576.1344887049031,576.316307012259,OA
576.5799435579248,576.7435800345452,OB
576.9981256648433,577.1617621414634,XA
577.4072168563938,577.5708533330142,XB
577.7890353018411,578.007217270668,XA
578.0435809321392,578.1890355780239,OB
578.6072176849423,578.6981268386202,XA
603.7617805076195,603.9254169842397,OB
604.3435990911582,604.5254173985139,OA
624.9890678914112,625.1799771141348,OB
625.7890684437767,625.9345230896614,XA
626.4072506887866,626.5527053346713,OB
626.8163418803371,626.9890692723252,XA
627.125433002842,627.2890694794622,XB
627.5890696865994,627.7436152478518,OA
659.9072738190958,660.0890921264516,OA
660.7890926097715,660.943638171024,XB
669.5709168550576,669.7254624163099,OA
669.9890989619759,670.198190015435,OB
670.3800083227909,670.543644799411,XA
670.7709176836058,670.9618269063295,OA
691.0436589537795,691.1709317689285,OA
691.5709320451114,691.6891139448926,XB
692.1345687979144,692.3163871052702,OA
692.4709326665227,692.6800237199818,OB
713.6164018120041,713.7345837117855,OB
714.2982204645884,714.4709478565766,XA
715.061857355483,715.2618574935743,OB
715.3982212240912,715.5709486160791,XB
741.5346029064899,741.69823938311,OB
742.0436941670862,742.2346033898098,OA
742.4982399354757,742.6800582428315,OB
742.8346038040839,742.9618766192331,XA
743.1891495034279,743.3891496415192,XB
764.8838482583952,765.0338482426451,OA
765.4552767698237,765.5981338976808,XB
766.1838481218948,766.3624195317162,XA
767.0695623146089,767.1981337296802,XB
767.6838479643944,767.8124193794658,OA
790.2624170222093,790.4409884320307,OA
791.119559789352,791.2838454863876,OB
791.6624168752089,791.8195597158517,OA
792.1695596791016,792.3052739505658,OB
792.5695596371015,792.7195596213516,XA
793.2552738508156,793.4052738350656,OB
793.576702388494,793.7409880855297,XA
793.9552737773155,794.1124166179582,XB
826.1338418271275,826.2766989549846,OB
826.7909846152702,826.9338417431272,XA
827.2624131371987,827.3695559830915,OB
843.2266971752297,843.3338400211226,OB
843.8695542505867,843.9909828092652,XA
844.5266970387294,844.6838398793722,XB
845.0624112681935,845.2052683960505,OA
845.5695540720862,845.6981254871575,OB
867.7481231719012,867.8838374433655,OA
868.3909802472582,868.548123087901,XB
869.1124087429365,869.2766944399723,OA
869.390980142258,869.5481229829007,XB
887.8052639230383,887.9409781945026,OA
888.4481209983952,888.5766924134667,XB
888.9838352278593,889.1052637865379,XA
889.6481208723949,889.7838351438592,OB
907.9552618072825,908.0624046531753,OB
908.7909760052465,908.9052617075323,XA
909.3766902294607,909.512404500925,OB
909.9981187356391,910.1409758634961,XA
922.2409745929926,922.3766888644569,OB
929.9981166356332,930.1838309018475,OB
930.6052594290259,930.7695451260616,OA
931.1552593712759,931.3695450630614,XB
955.9877342176635,956.2477342813638,OA
956.6377343769141,956.8677344332643,XB
957.1977345141145,957.3677345557646,XA
957.947734697865,958.1677347517654,XB
958.5877348546657,958.8177349110157,XA
959.177734999216,959.4177350580162,OB
959.5977351021163,959.7877351486665,XA
959.9277351829667,960.1277352319668,OB
960.2677352662668,960.447735310367,OA
960.5977353471171,960.7777353912172,OB
960.9877354426674,961.1377354794175,XA
983.9777410752349,984.177741124235,OA
984.6577412418353,984.8277412834855,OB
1025.6277512795164,1025.8077513236165,OA
1026.247751431417,1026.417751473067,XB
1026.8577515808674,1027.0077516176177,OA
1027.447751725418,1027.6177517670678,OB
1043.18775558173,1043.3677556258301,OA
1043.7777557262802,1043.9477557679306,OB
1044.1977558291806,1044.3477558659308,OA
1065.9377611554971,1066.137761204497,OB
1066.5077612951475,1066.6877613392476,XA
1067.2777614837983,1067.4377615229982,OB
1090.8077672486659,1090.937767280516,OB
1091.1977673442163,1091.3377673785164,OA
1091.7477674789666,1091.887767513267,OB
1092.137767574517,1092.3177676186172,XA
1092.6077676896673,1092.7477677239676,XB
1093.0877678072677,1093.287767856268,XA
1093.507767910168,1093.7077679591682,XB
1093.8277679885684,1094.0077680326685,XA
1094.2677680963686,1094.4777681478188,OB
1117.4177737681362,1117.6177738171364,OA
1118.1677739518868,1118.3677740008868,XB
1118.6777740768373,1118.8477741184872,OA
1118.9877741527873,1119.1377741895374,OB
1119.3777742483378,1119.5277742850878,XA
1141.4577796579545,1141.6477797045047,OA
1142.1777798343549,1142.357779878455,OB
1143.0677800524056,1143.1777800793557,OA
1143.6077801847061,1143.7477802190062,XB
1143.8077802337061,1143.9377802655563,OA
1176.7877883138315,1176.9677883579316,OB
1177.557788502482,1177.757788551482,XA
1195.6077929247456,1195.7777929663957,OB
1196.3677931109462,1196.5277931501464,XA
1211.1077967222575,1211.2977967688075,OA
1211.987796937858,1212.147796977058,OB
1212.5977970873087,1212.7477971240587,OA
1233.3878021808744,1233.5378022176244,OA
1234.147802367075,1234.307802406275,XB
1243.8878047533822,1244.0678047974823,OA
1244.4878049003828,1244.6478049395828,OB
1244.857804991033,1245.027805032683,XA
1245.1878050718833,1245.3478051110835,OB
1245.5978051723334,1245.7478052090837,XA
1267.7978106113503,1267.9978106603505,OB
1268.4478107706009,1268.627810814701,XA
1269.2778109739515,1269.4678110205018,OB
1269.6378110621517,1269.797811101352,XA
1269.907811128302,1270.0678111675022,XB
1299.7778184464746,1299.947818488125,OB
1300.3878185959252,1300.5578186375753,XA
1301.247818806626,1301.407818845826,XB
1301.7678189340263,1301.9178189707764,OA
1302.3578190785765,1302.4978191128769,XB
1328.1378253946962,1328.3078254363465,OA
1328.6578255220966,1328.8178255612968,XB
1329.4578257180972,1329.6078257548472,OA
1352.3778313335147,1352.5278313702647,OA
1353.0078314878654,1353.1878315319652,XB
1353.6478316446655,1353.7978316814156,OB
1353.987831727966,1354.147831767166,XB
1372.9929443645215,1373.1366944437639,OB
1407.7867135446413,1407.930463623884,OB
1408.4179638926191,1408.530463954635,OA
1408.9429641820266,1409.0429642371516,OB
1409.1929643198393,1409.2929643749644,XA
1409.7304646161374,1409.8492146815984,XB
1410.2304648917632,1410.3117149365526,XA
1428.3492248797581,1428.4679749452193,OA
1428.980475227736,1429.1054752966425,XB
1429.5929755653776,1429.6992256239482,OA
1429.8242256928547,1429.9242257479798,XB
1449.5554865697434,1449.667986631759,OA
1450.1804869142757,1450.2742369659557,OB
1450.6492371726752,1450.7679872381361,XA
1520.386775615603,1520.4930256741734,OB
1521.1680260462686,1521.2805261082842,XA
1521.9555264803794,1522.0930265561763,OB
1522.393026721552,1522.4992767801225,XA
1522.7805269351622,1522.893026997178,XB
1523.1992771659989,1523.3305272383507,XA
1523.5742773727184,1523.7117774485152,XB
1549.205541501993,1549.3180415640088,OB
1549.799291829299,1549.8867918775331,XA
1550.3992921600498,1550.4805422048391,OB
1550.9805424804651,1551.0867925390355,XA
1551.3492926837393,1551.461792745755,OB
1551.8055429352478,1551.8867929800372,XA
1552.236793172975,1552.3367932281005,OB
1552.6305433900307,1552.7430434520465,XA
1576.305556440919,1576.4368065132705,OA
1577.2243069473816,1577.330557005952,OB
1577.5243071127572,1577.6243071678823,XA
1596.5743176141052,1596.680567672676,OA
1597.2368179793095,1597.3555680447707,XB
1597.818068299725,1597.91806835485,OA
1598.1993185098895,1598.3180685753507,XB
1633.7368381000033,1633.8493381620192,OB
1634.3368384307544,1634.4680885031062,XA
1635.0368388166305,1635.1493388786464,OB
1635.50558907503,1635.6243391404912,XA
1636.0118393541013,1636.1430894264531,XB
1636.4055895711567,1636.5555896538444,OB
1664.1870016670252,1664.2870016370807,OB
1664.609223762815,1664.6814459634106,OA
1665.0370014124967,1665.1258902747682,OB
1691.3925490760073,1691.498104599955,OA
1692.1703266208833,1692.2758821448308,OB
1692.9592152735434,1693.0703263513826,OA
1693.414770692685,1693.5369928783084,XB
1693.798103911231,1693.8925483273945,XA
1714.5980976827705,1714.6925420989342,OA
1715.2425419342392,1715.3814307815385,OB
1715.7703195539764,1715.8647639701398,XA
1716.064763910251,1716.1758749880903,OB
1716.5314304371766,1716.6314304072318,OA
1716.9036525479385,1716.998096964102,XB
1741.159200840284,1741.2869785797996,OB
1741.781422876185,1741.8869784001324,XA
1742.3980893581938,1742.486978220465,OB
1742.9869780707427,1743.12031136415,XA
1743.3536446276128,1743.4647557054523,OB
1770.774098945838,1770.8971758062876,OB
1771.5740985387602,1771.7048677029877,OA
1771.8125599558812,1771.951021423887,OB
1793.4433181798909,1793.5971642554528,OB
1793.9817794443577,1794.1510101274757,XB
1794.5971637466052,1794.727932910833,OA
1795.0048558468445,1795.1587019224066,OB
1795.5510094150893,1795.681778579317,OA
1818.443305458707,1818.5740746229349,OA
1819.2279204440729,1819.3663819120786,OB
1828.412531155121,1828.5279157117927,OA
1829.1971461404871,1829.327915304715,XB
1829.9202226956284,1830.043299556078,OA
1830.2509917580865,1830.35868401098,XB
1867.7740495876453,1867.9048187518729,OB
1868.5971260919016,1868.7202029523512,XA
1869.243279609262,1869.3663564697113,OB
1870.4202020873108,1870.512509732648,XA
1901.5894169961612,1901.7124938566108,OB
1902.450955019308,1902.5740318797575,XA
1903.3663391689017,1903.5124929406854,XB
1953.189390739638,1953.3124676000875,OA
1953.98939033256,1954.1124671930097,OB
1954.4355439516896,1954.5663131159174,XA
1954.8278514443728,1954.9586206086003,OB
1955.3586204050614,1955.5124664806233,XA
1955.7432355939661,1955.874004758194,XB
1956.181696909318,1956.297081465989,OA
1978.027839639114,1978.1816857146762,OA
1978.743223890477,1978.873993054705,OB
1979.204762117163,1979.3278389776126,OA
1979.6970695589612,1979.835531026967,OB
1980.0047617100852,1980.1201462667568,XA
2004.9662874700111,2005.0816720266823,OB
2018.1432038418916,2018.2816653098976,OB
2018.7662804479176,2018.8970496121453,XA
2019.4355108766122,2019.5662800408397,OB
2019.8201260655171,2019.8970491032978,XA
2020.2432027733123,2020.381664241318,OB
2042.6521671178762,2042.7455004740764,OB
2043.3921672991771,2043.4988339919769,XA
2044.0255007876776,2044.1188341438778,OB
2044.418834217378,2044.518834241878,OA
2075.7921752372017,2075.8988419300017,OA
2076.512175413602,2076.612175438102,OB
2077.1321755655026,2077.2388422583026,OA
2077.4055089658027,2077.492175653703,XB
2077.805509063803,2077.878842415103,XA
2078.1921758252033,2078.2655091765037,XB
2078.578842586604,2078.678842611104,OA
2079.1321760555043,2079.2388427483043,XB
2104.6255156347233,2104.7188489909236,OA
2105.332182474524,2105.472182508824,XB
2105.9055159483246,2106.0255159777244,OA
2106.138849338825,2106.272182704825,XB
2134.5521896334462,2134.652189657946,OB
2152.3988606725597,2152.4788606921597,OA
2152.9988608195604,2153.0988608440603,OB
2153.6055276348607,2153.6855276544607,XA
2154.165527772061,2154.245527791661,XB
2154.405527830861,2154.4988611870613,XA
2181.565534485082,2181.665534509582,OB
2182.1788679686824,2182.298867998082,OA
2182.6122014081825,2182.7055347643827,OB
2182.965534828083,2183.092201525783,OA
2183.345534921183,2183.4522016139836,OB
2183.725535014283,2183.8188683704834,XA
2184.032201756084,2184.112201775684,OB
2184.5922018932843,2184.7055352543844,XA
2208.325541041302,2208.3855410560022,OA
2223.518878097014,2223.6388781264136,OA
2224.285544951514,2224.3655449711146,OB
2224.7855450740144,2224.885545098515,OA
2287.2055603669623,2287.2988937231626,OA
2288.192227275363,2288.2855606315634,XB
2288.6322273831634,2288.7322274076632,OA
2288.9922274713635,2289.0922274958634,OB
2289.518894267064,2289.618894291564,OA
2290.1922277653644,2290.2922277898647,XB
2290.4455611607646,2290.538894516965,OA
2313.6389001764824,2313.7522335375825,OA
2314.232233655183,2314.3322336796828,OB
2314.625567084883,2314.7189004410834,XA
2338.158906183901,2338.272239545001,OB
2338.9655730482013,2339.0855730776016,XA
2339.572239863502,2339.6922398929023,OB
2339.8255732589023,2339.925573283402,XA
2340.3855733961027,2340.4722400840024,OB
2357.4255775709157,2357.538910932016,OB
2358.225577766916,2358.325577791416,XA
2374.7522484826286,2374.8655818437287,OA
2375.5855820201296,2375.6922487129295,OA
2390.2979633037116,2390.397963293212,OA
2390.983677517426,2391.090820363319,XB
2391.46939175214,2391.5765345980326,OA
2392.090820258318,2392.2336773861757,OB
2423.0193884393807,2423.147959854452,OB
2423.7693883606307,2423.8479597809524,OA
2424.1908168878094,2424.312245446488,XB
2424.597959702202,2424.7122454044875,XA
2424.96938823463,2425.0908167933085,OB
2425.3336739106658,2425.4622453257375,OA
2425.726531012273,2425.862245283737,OB
2426.1193881138797,2426.240816672558,XA
2453.1908138428007,2453.312242401479,OB
2453.7836709234075,2453.912242338479,XA
2454.0693851791216,2454.1765280250147,OB
