43,-1,58.0,292.0,61.0,80.0,0.65718615,-1,-1,-1
43,-1,1146.0,231.0,26.0,30.0,0.611498,-1,-1,-1
43,-1,1110.0,228.0,32.0,35.0,0.51094675,-1,-1,-1
44,-1,312.0,246.0,140.0,369.0,0.88633573,-1,-1,-1
44,-1,714.0,241.0,236.0,257.0,0.8775393,-1,-1,-1
44,-1,1032.0,223.0,95.0,354.0,0.8636562,-1,-1,-1
44,-1,149.0,288.0,59.0,88.0,0.77377033,-1,-1,-1
44,-1,58.0,292.0,61.0,80.0,0.65267617,-1,-1,-1
44,-1,1146.0,231.0,26.0,30.0,0.6108401,-1,-1,-1
44,-1,1110.0,228.0,32.0,35.0,0.5139836,-1,-1,-1
45,-1,713.0,238.0,238.0,261.0,0.8727502,-1,-1,-1
45,-1,311.0,242.0,142.0,373.0,0.8707459,-1,-1,-1
45,-1,1032.0,224.0,95.0,353.0,0.8645435,-1,-1,-1
45,-1,149.0,288.0,59.0,88.0,0.7738767,-1,-1,-1
45,-1,58.0,292.0,61.0,80.0,0.6541506,-1,-1,-1
45,-1,1146.0,231.0,26.0,30.0,0.60625255,-1,-1,-1
45,-1,1110.0,228.0,32.0,35.0,0.5008958,-1,-1,-1
46,-1,716.0,237.0,234.0,262.0,0.8708365,-1,-1,-1
46,-1,311.0,244.0,143.0,369.0,0.86524737,-1,-1,-1
46,-1,1031.0,223.0,96.0,354.0,0.8649984,-1,-1,-1
46,-1,149.0,288.0,59.0,88.0,0.7750145,-1,-1,-1
46,-1,58.0,292.0,61.0,80.0,0.6549455,-1,-1,-1
46,-1,1146.0,231.0,26.0,30.0,0.6095205,-1,-1,-1
46,-1,1109.0,228.0,33.0,35.0,0.51670265,-1,-1,-1
47,-1,718.0,239.0,232.0,260.0,0.8748371,-1,-1,-1
47,-1,1031.0,223.0,96.0,354.0,0.86398506,-1,-1,-1
47,-1,313.0,245.0,144.0,357.0,0.77728224,-1,-1,-1
47,-1,149.0,288.0,59.0,88.0,0.7751117,-1,-1,-1
47,-1,58.0,292.0,61.0,80.0,0.6582968,-1,-1,-1
47,-1,1146.0,231.0,26.0,30.0,0.60883015,-1,-1,-1
47,-1,1109.0,228.0,33.0,35.0,0.5141115,-1,-1,-1
48,-1,718.0,239.0,232.0,260.0,0.8769468,-1,-1,-1
48,-1,1031.0,223.0,96.0,354.0,0.8655188,-1,-1,-1
48,-1,312.0,244.0,147.0,356.0,0.8456499,-1,-1,-1
48,-1,149.0,288.0,59.0,88.0,0.7743409,-1,-1,-1
48,-1,58.0,292.0,61.0,80.0,0.65533465,-1,-1,-1
48,-1,1146.0,231.0,26.0,30.0,0.6115115,-1,-1,-1
48,-1,1109.0,228.0,33.0,35.0,0.51331943,-1,-1,-1
49,-1,312.0,242.0,152.0,353.0,0.8964889,-1,-1,-1
49,-1,724.0,244.0,227.0,254.0,0.8858612,-1,-1,-1
49,-1,1031.0,223.0,96.0,354.0,0.8659256,-1,-1,-1
49,-1,149.0,288.0,59.0,88.0,0.7751111,-1,-1,-1
49,-1,58.0,292.0,61.0,80.0,0.66176486,-1,-1,-1
49,-1,1146.0,231.0,26.0,30.0,0.61126167,-1,-1,-1
49,-1,1109.0,228.0,33.0,35.0,0.5161763,-1,-1,-1
49,-1,756.0,210.0,36.0,59.0,0.50231814,-1,-1,-1
50,-1,312.0,241.0,157.0,352.0,0.9096377,-1,-1,-1
50,-1,727.0,243.0,224.0,257.0,0.88981843,-1,-1,-1
50,-1,1031.0,222.0,96.0,355.0,0.8645741,-1,-1,-1
50,-1,149.0,288.0,59.0,88.0,0.7727945,-1,-1,-1
50,-1,58.0,292.0,61.0,80.0,0.6585973,-1,-1,-1
50,-1,1146.0,231.0,26.0,30.0,0.61135304,-1,-1,-1
50,-1,1109.0,228.0,33.0,35.0,0.5180554,-1,-1,-1
51,-1,314.0,240.0,152.0,350.0,0.9116244,-1,-1,-1
51,-1,741.0,248.0,209.0,251.0,0.9064205,-1,-1,-1
51,-1,1031.0,222.0,96.0,355.0,0.8645779,-1,-1,-1
51,-1,149.0,288.0,59.0,88.0,0.77281594,-1,-1,-1
51,-1,58.0,292.0,61.0,80.0,0.6630022,-1,-1,-1
51,-1,1146.0,231.0,26.0,30.0,0.61381096,-1,-1,-1
51,-1,1109.0,228.0,32.0,35.0,0.52507573,-1,-1,-1
52,-1,316.0,239.0,160.0,350.0,0.9209685,-1,-1,-1
52,-1,753.0,255.0,197.0,246.0,0.90537643,-1,-1,-1
52,-1,1031.0,222.0,96.0,355.0,0.86550456,-1,-1,-1
52,-1,149.0,288.0,59.0,88.0,0.7724915,-1,-1,-1
52,-1,58.0,292.0,61.0,80.0,0.6590498,-1,-1,-1
52,-1,1146.0,231.0,26.0,30.0,0.61987114,-1,-1,-1
52,-1,1109.0,228.0,32.0,35.0,0.53247947,-1,-1,-1
53,-1,316.0,239.0,170.0,354.0,0.91996783,-1,-1,-1
53,-1,767.0,254.0,183.0,245.0,0.89936084,-1,-1,-1
53,-1,1031.0,221.0,97.0,357.0,0.8638174,-1,-1,-1
53,-1,149.0,288.0,59.0,88.0,0.77175415,-1,-1,-1
53,-1,58.0,292.0,61.0,80.0,0.6621191,-1,-1,-1
53,-1,1146.0,231.0,26.0,30.0,0.62016815,-1,-1,-1
53,-1,1109.0,228.0,32.0,35.0,0.53336835,-1,-1,-1
54,-1,316.0,238.0,177.0,356.0,0.9172745,-1,-1,-1
54,-1,775.0,261.0,174.0,239.0,0.87565583,-1,-1,-1
54,-1,1030.0,221.0,98.0,358.0,0.8652864,-1,-1,-1
54,-1,149.0,288.0,59.0,88.0,0.77226734,-1,-1,-1
54,-1,58.0,292.0,61.0,80.0,0.6664584,-1,-1,-1
54,-1,1146.0,231.0,26.0,30.0,0.61731637,-1,-1,-1
54,-1,1109.0,228.0,32.0,35.0,0.5294159,-1,-1,-1
55,-1,315.0,239.0,189.0,362.0,0.89749026,-1,-1,-1
55,-1,777.0,263.0,170.0,236.0,0.868154,-1,-1,-1
55,-1,1031.0,221.0,97.0,357.0,0.8678907,-1,-1,-1
55,-1,149.0,288.0,59.0,88.0,0.7746555,-1,-1,-1
55,-1,58.0,292.0,61.0,80.0,0.66972476,-1,-1,-1
55,-1,1146.0,231.0,26.0,30.0,0.6191994,-1,-1,-1
55,-1,1109.0,228.0,32.0,35.0,0.52412474,-1,-1,-1
56,-1,314.0,238.0,199.0,363.0,0.89548755,-1,-1,-1
56,-1,778.0,265.0,168.0,233.0,0.8883659,-1,-1,-1
56,-1,1030.0,221.0,99.0,357.0,0.87319744,-1,-1,-1
56,-1,149.0,288.0,59.0,88.0,0.77393574,-1,-1,-1
56,-1,58.0,292.0,61.0,80.0,0.6702523,-1,-1,-1
56,-1,1146.0,231.0,26.0,30.0,0.61983526,-1,-1,-1
56,-1,1109.0,228.0,32.0,35.0,0.53010416,-1,-1,-1
57,-1,314.0,243.0,200.0,355.0,0.8950429,-1,-1,-1
57,-1,1031.0,221.0,98.0,357.0,0.8718634,-1,-1,-1
57,-1,780.0,264.0,167.0,236.0,0.86864626,-1,-1,-1
57,-1,149.0,288.0,59.0,88.0,0.7748039,-1,-1,-1
